Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
kelliecrowther,Beauty & Personal Care,"$169,705.62",Jewelry Accessories & Derivatives,$257.54,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,87012.39,tarte colored clay CC undereye corrector,1729734769623929788,"$49,602.64",tarte Big Stick Energy duo – shape tape concealer stick & brush,1730956811325510588,12659.86,"tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,5609.94,MONAT Scalp to Ends Duo – Hair Thinning Defense Serum & Split End Repair Treatment Set Pomegranate Fragrance Lightweight Haircare,1731316357881566128,1877.37
kelsi.campbell,Beauty & Personal Care,"$10,154.24",Household Appliances,"$5,592.57","EUHOMY Nugget Ice Maker Countertop, 35Lbs/24H&44Lbs/24H Pebble Ice Maker Machine, Self-Cleaning Pellet Ice Machine with Ice Scoop&basket, Sonic Countertop Ice Machine for Home/Kitchen/Office(Black)",1729533815583904255,5473.59,[Dr.Melaxin Official] Gifted Collagen Boost Set Pore Spot Skin Care Calcium Collagen Volume Firming Balm for Enhanced Skin Health routine,1731997246433955867,"$3,264.99",[Dr.Melaxin Official] Peel Shot Keratin Care Kojic Acid Turmeric Spray 200ml Pore Clearing Exfoliating Formula Skin Repair Scrub,1731572915654201371,1679.25,"[VT COSMETICS] #1 viral PDRN Reedle Shot Hair Brush Serum with Original Liquid Microneedling & PDRN | Large-Capacity Full Scalp Care, Hair Thickening, Fuller-Looking Hair & Daily Root Care | Hairline, Roots, Baby Hair & Dry Scalp | Korean Haircare",1732329137764667781,1112.62,[Dr.Melaxin Official] Radiant Blowout Routine Set | Dark Spot & Peeling Care for a Radiant Korean Glow in a week,1731997189863477275,1037.27
keyajames,Womenswear & Underwear,"$19,769.55",Beauty & Personal Care,"$13,187.61",ANRABESS Women Summer Casual Sleeveless Maxi Dress 2026 Crewneck Loose Split Wrinkle-Free Beach Travel Vacation Long Sundress,1732212292471525705,5042.43,Bur Bur Mermaid Brush - Essential Brush with Ethically Sourced Bristles & Natural Rubber Cushion for Medium to Thick Hair,1729964731527696782,"$3,432.10",Glycolic Acid 7% Exfoliating Toner,1729389167562035209,3134.54,"Women's Knitted Round Neck Drop Shoulder Sleeve T-Shirt, Knitwear, Fashion Casual Asymmetrical Criss Cross Back Tie Top, Spring & Fall Wear",1731474823556141530,3059.02,"Women's Stylish 2 Piece Set - Long Sleeve Zippered Top and Shorts, Fitted Casual Streetwear Outfit with Contrast Stripe, Plussize, Women's Clothes, Tops For Women tiktokshopbacktoschool",1732309899328721260,2567.56
khrisskontours,Beauty & Personal Care,$30.82,,,Mini Easy Bake Loose Baking & Setting Powder,1732455595850568509,30.82,,,,,,,,,,,,
kindafitky,Pet Supplies,$762.77,Sports & Outdoor,$35.98,"【Geoorood】 Geoorood Dog Grooming All-in-One Kit with Vacuum Brush 2.5L Large Pog, Stainless Steel Blades Lightweight Design 13KPa Suction Force Portable Cleaning Set#DealsforYouDays #SummerWins",1729409406800270078,762.77,"MFVIM Women's 2-Piece Sporty Tracksuit Set - Long Sleeve Top & Shorts, Comfortable Athletic Athleisure Wear Sets, Women's Clothes Outfits for Daily Spring & Fall Use,travel essentials,camping essentials",1731913834405924887,$35.98,,,,,,,,,
kristinadunnn,Womenswear & Underwear,"$73,186.27",Sports & Outdoor,"$54,755.63","PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,23754.25,Aleumdr Women Retro Tankini Swimdress Bathing Suits Two Piece Tankini Tops with Bikini Bottoms Twist Swimwear Sport Swimming Clothing Beach Open Back Halter Tankiniswimwear SwimWeek Vacationoutfits Summerstyle,1730155708834156942,"$11,678.77",Yonique Women Two Piece Swimsuit - Knot Twist Bikini Set V Cut Bathing Suit Teen Bikini,1729491485678212708,6720.83,AnotherChill Women's Low Waist Micro Mini Skorts Skirt with Built-in Shorts Sexy Stretch Black Skirts Basic Outfits Elastic Waist,1730745796940960224,6278.7,Tall Seawalk Striped Pull On Wide Leg Jeans - Light Blue,1732403228588020584,6037.55
kristinanicoletall,Womenswear & Underwear,"$98,286.15",Sports & Outdoor,"$78,101.06","PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,48325.27,Eomenie Tankini Swimsuit for Women Tummy Control Two Piece Bathing Suit High Waisted Tank Top with Swim Skirt Swimdress #Deals For You Days,1732088850959995217,"$27,406.87",【Creator’s Pick】Halara Flex High Waisted Pocket Wide Leg Waffle Work Pants,1729408758258766116,16543.06,CAKES Body Cleavage Bra™ - Seamless Sculpting Bra with Silicone Cups for Full Cleavage Reusable Matte Finish Ideal for Strapless & Backless Tops Womenswear Basic,1732022163491426879,13759.73,Aleumdr Women Retro Tankini Swimdress Bathing Suits Two Piece Tankini Tops with Bikini Bottoms Twist Swimwear Sport Swimming Clothing Beach Open Back Halter Tankiniswimwear SwimWeek Vacationoutfits Summerstyle,1730155708834156942,6447.82
kristiscustomcreations,Home Improvement,"$11,431.97",Home Supplies,"$9,580.63","3Pcs 99.99% Pure Copper Bird Bath Cleaner Purification Disks (0.6mm), Physical Water Cleaning for Outdoor Birdbaths, Garden Fountains, All-Season Universal Fit",1729496434684892939,10654.27,4-in-1 Portable Cosmetic Shampoo Dispenser Storage Bottle Plastic Travel Friendly Compact Design for Easy Carrying,1732103690126201091,"$6,095.24","Nicpro Iridescent Acrylic Paint, 8.45oz/250ml Large Bulk Metallic Acrylic Paint, Color Shifting & Non-Toxic Art Painting Supplies For Canvas Fabric Rock Wood with Paint Knife Color Wheel Artist Bundle,back to school,back to school shopping",1729543101527069005,5877.19,"Fireworks Romantic Castle 5D Sparkling Beads Painting Set, DIY Acrylic Round Hole Fashion Embroidery Handicraft Art Set, Stress-Relief Handcraft for Parent-Child Activities, Framed Home Decoration Festival Gift (Requires Handmade)",1732473693970797313,5087.32,"JONPONY Power Lift Recliner Chair Recliners for Elderly with Heat and Massage Recliner Chair for Living Room with Infinite Position and Side Pocket,USB Charge Port",1732413293314544239,3684.48
kseniasenn,Beauty & Personal Care,"$7,983.84",Health,"$1,065.06",Color Wow Money Mist Leave in Conditioner,1729441093035987589,2407.45,sacheu Lip Liner STAY-N - Peel-Off Lip Liner Stain - All Day & Night Lip Liner with Hyaluronic Acid & Vitamin E - Long Lasting Formula - 0.12 fl oz / 3.5 ml,1729385088934777631,"$1,358.33","[BB LAB] Good Night Low Molecular Collagen Powder Stick Supplement, Halal Certified, Korean Marine Collagen, Fish Collagen Peptides, Vitamin C, Glycine, Fast Absorption, Mix Berry Flavor (2g x 30 sticks)",1731927448370385734,1065.06,[medicube] Body Gommage Exfoliating Pad 8ea for bumpy skin flaky skin body scrub,1731233913351344363,768.88,"sacheu Eyeshadow STAY-N, buildable and long-lasting eye makeup, crease-proof smooth liquid eyeshadow, Tan eyeshadow palette",1731173975669838623,589.46
kuhl_finds,Home Improvement,$111.37,Furniture,$77.99,"VEVOR PVC Garage Slat Wall Paneling, 8x4 ft Rectangular 3D Wall Panels with Fireproof Feature, Coupling Structure, Strong Load-Bearing Capacity, Easy-Install Adjustable DIY-Cut for Home Interior & Commercial Space Storage Display",1730855951689552046,111.37,"Giratree Shoe Cabinet, Shoe Cabinet Freestanding Tipping Bucket Shoe Rack Organizer with 2 3 4 Flip Drawers, Modern Entryway Narrow Shoe Rack for Entryway, Hallway, Bedroom",1729717330726327123,$77.99,Knee High Rhinestone Cowgirl Boots Sparkly Bling Cowboy Boots for Women Western Chunky Heel Fashion Comfortable Side Zipper,1730414872902865244,56.99,,,,,,
kylikamiller44,Sports & Outdoor,"$57,906.73",Womenswear & Underwear,"$23,027.23","MFVIM Women’s Breathable Body-Shaping Yoga Outfit, High-Waisted Quick-Dry Fitness Wear, Versatile Three-Quarter Shorts Sports Set,summerwins,travel essentials,camping essentials",1732388023895625751,34272.94,【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts Set 5''-Longer Length,1730762001521283364,"$10,309.03",【Creator’s Pick】Halara Flex Low Rise Zipper Pockets Washed Baggy Wide Leg Casual Jeans,1729571062218723620,4900.22,"Women's Jewelry Mystery Box, 2/3/5 PCS Assorted Trendy Western & Boho Style Fashion Accessories, May Include Earrings, Bracelets, Necklaces, Rings, Great Gift for Women, Women's Fashion, Accessories For Women",1732458133439549653,4372.44,"Colorfulkoala Women's No Front Seam Yoga Capri 21"" Dreamlux High-Waisted Tummy Control Workout Leggings with Hidden Pocket Petite Length,travel essentials,camping essentials",1731026394568233266,4148.05
kynleebeau,Beauty & Personal Care,$87.00,,,R+Co BADLANDS Dry Shampoo Paste Texture Enhancer for Volume & Blow-Out Extender,1729533649409249735,87,,,,,,,,,,,,
laurenluto,Womenswear & Underwear,"$2,090.11",Home Supplies,"$1,199.44","7-Tier Rotating Shoe Rack, 360-Degree Lazy Susan Carousel Organizer Tower for 28-32 Pairs, Round Storage Cabinet for Shoes & Handbags, Home Organizer for Closet, Bedroom (Pink)",1732444806760731636,1199.44,Soft Pinch Lip Oil Stick,1732457042637722153,$855.66,Tied Up In Elegance Halter Midi Dress,1731686315698197193,778.77,All The Attention Draped Mesh Mini Dress,1732382531701805769,726.26,"VOWNER Vanity with 10×Magnifying Mirror, With Glass Top&Power Outlet, 3 Color Light Options, 43"" Vanity Table with 11 Drawers&Stool, Bedroom, White",1730443769784799869,275.49
leahmstapleton,Food & Beverages,"$1,273.78",Textiles & Soft Furnishings,"$1,246.76",Cozy Earth Bamboo Sheet Set | Premium Bamboo Viscose Sheets with Cooling & Breathable Comfort,1729481804813209866,1246.76,BonBon's Sour S-Patch Mix,1732061996472046411,$679.12,Freezball - Durable Fillable Dog Chew Bone,1729404133237756254,396.12,BonBon's TikTok Exclusive Swedish Candy Mix (Gluten-Free),1729710059368125259,277.95,10 Styles Versatile Case - Vintage Card Holder Trinkets Stash Tin Box Metal Wallet Business Card ID Holder,1731983569310814732,230.51
lesettey,Shoes,"$30,967.83",Beauty & Personal Care,"$17,877.08",Dr. Scholl's Women's Joplin Fashion Boot,1731896531264573800,22120.26,Astra - Modern Flat-Lens Cat-Eye Sunglasses Eyewear Shades,1732201295444087593,"$8,619.34","JUDYDOLL Ultra-Fine Liquid Eyeliner, Waterproof Liquid Eye Liner, Hooded Eyes, Sharp Winged Lines, Long-Lasting, Beginner Friendly, Lasting Satin Finish, Smudge-Proof, Transfer-Resistant, Suitable For Sensitive Eyes, Summerwins",1730235179727360529,8072.68,Bur Bur Mermaid Bundle Featuring Growing Season Hair & Scalp Treatment and Your Choice of Mermaid Brush - Essential Boar Bristle or Wet Detangling Brush,1729964781015241102,4121.92,Ray-Ban RB3757 Kai Bio-Based,1732115033505894451,3920.55
lifewithangiemae,Womenswear & Underwear,"$22,573.43",Beauty & Personal Care,"$1,283.88",【SS26 Collection】TARSE Womens  Wide Leg Gingham Striped Plaid Pants Casual Barrel Loose Drawstring Low Waist Palazzo Harem Pants with Pockets,1732083405212193416,4370.1,"Florboom Women's Boho Sheer Lace Mini Dress – Deep V-Neck with Bow Tie & Ruffle Sleeves , Polka Dot Vintage Western Style Party Dress for Festivals & Date Nights Womenswear,Summervibes",1729492499455776379,"$2,554.32","Chicovar Women's Oversized Vintage Denim Mini Dress ,Sleeveless V-Neck Tie Front Ruffle Layered A-Line Tunic with Pockets & Front Pleats, Casual Outfit,Fashion, Summervibes",1732164026488885733,1882.16,ZESICA Women's 2025 Boho Sexy Off Shoulder Long Sleeve Smocked High Waist Side Split Flowy A Line Tiered Long Maxi Dress,1731972238990741746,971.2,Yimoon 3 Pack Women's Oversized T Shirts Acid Wash Cotton Crew Neck Half Short Sleeve Summer Unisex Tees Casual Loose Fit Solid Streetwear Comfortable Tops Basic Womenswear Plain Tshirt,1731233204970623995,921.18
lil.bbykay,Beauty & Personal Care,"$11,208.46",Shoes,"$1,546.01","nuorganic Eyelash Growth Serum (8ML) - Developed by Anti-Aging Scientists, Clean, Prostaglandin-Free Formula for Thicker, Longer Lashes, Daily, Repair, Hydrating, Soothing, Suitable for All Skin Types, Eye Treatment Skincare",1729385520686076431,10690.63,"Unisex PU Leather Medium Width Mule Shoes Mules Slippers, Comfortable Breathable Rubber Sole, All-Season Wear",1731762605438046446,"$1,546.01",Dr. Groot Scalp Revitalizing Solution Hair Thickening Roll On Serum,1729790930336912241,407.01,"Arrae Constipation | Natural Constipation Relief, Regularity Support, Harsh Laxative-Free, 30-Day Supply Healthcare Dietary Supplement Vitamin Fitness",1729738531113636477,202.55,"Lemme Grow Hair Growth Capsules for Women, Clinically Studied Keratin Complex, Visibly Thicker Hair & Reduced Shedding, Nourish Thinning Hair, Biotin-Free, 30 Count, 30-Day Supply",1730043703930360679,191.93
lil.mishr00m,Shoes,"$1,273.40",Beauty & Personal Care,$725.15,"Women's 2026 Colorblock Patchwork Bootlace Worm Lace Up Low Top Sneakers, Casual Comfortable Sports Shoes, Designer Casual Sneakers for Women for Daily Walking Fall.",1730860897989989202,1273.4,Think Smarter Products 8oz HOCl hypochlorous spray | multi-use spray with Himalayan minerals | fragrance-free daily spray,1729385662156346324,$462.96,Eyelet Ruffle Babydoll Mini Dress,1729501095264425122,324.27,(NEW) BODY GLAZE: Pick your favorite scent!,1729387547217662415,152.83,"Glow Recipe Watermelon Glow PHA + BHA Pore-Tight Toner - Unisex, Alcohol-Free Glycerin-Infused Toner for Cleansing, Hydrating, Smoothing Skin & Dewy Peel Effect",1730000564471108409,35
lillian_harriss,Beauty & Personal Care,"$4,843.81",Womenswear & Underwear,"$3,796.06",MINDBODYSKIN® 2 Supplement (No 5-HTP),1729614704826684183,4707.09,JASGOOD Women Leather Belt for Jeans Pants Fashion Ladies Skinny Faux Leather Belt with Gold Buckle,1730352411482231261,$884.96,"MINDBODYSKIN® Hormonal Acne Supplement - Digestive Support, Liver Detoxifiers, Hormone Balancing, Mood Support, Reduces Stress, PMS Acne, Excess Oil, 90 Capsules",1729397121852085015,528.83,Emryn Sequin Mini Skort,1732390288447279266,450.07,Beach Babe Scoop Tank Top,1731281121680986274,430.46
linzbuzzard,Furniture,"$35,070.81",Fashion Accessories,"$5,193.54","Dowinx Cross egged Office Chair with Pivoting Armrests,Criss Cross Chair with Pocket Spring Seat & Back,Reclining Computer Gaming Chair with Footrest and Metal Base",1731998808395649437,17771.67,"Dowinx Big and Tall office chair, with pocket spring pad and waist support, high back computer game chair, adjustable armrests, executive office chair, foot rest",1729960194504823038,"$10,019.25","Stylish Aviator Sunglasses for Men and Women , Trendy Rectangle, Fashionable Design, Perfect for Outdoor Activities and Daily Wear",1732251463080579931,5175.82,"【Summerfinds】Ovios Oversized Home Office Chair, Extra-Wide Seat, Built for Big & Tall Comfort, Mid-Century Modern Faux Leather Chairs with Thickened Cushions, Comfy High Back Swivel Rolling Executive Computer Armchair",1729765354823521118,2279.33,"Dowinx High Office Chair, with Pocket Spring Pad and waist Rest, High Back Computer Game Chair, Adjustable Armrests, Footrested",1729864514876444926,2210.82
little__j,Womenswear & Underwear,"$31,779.16",Beauty & Personal Care,"$3,494.98",CAKES Body Cleavage Bra™ - Seamless Sculpting Bra with Silicone Cups for Full Cleavage Reusable Matte Finish Ideal for Strapless & Backless Tops Womenswear Basic,1732022163491426879,17271.84,CAKES OG Size Sticky Starter Pack - Sizes MED & LRG,1732088453048603199,"$6,299.00","Renewing Lash Serum, Babe Lash Eyelash Serum, Prostaglandin-Free, Peptide-Powered Lash Serum, Support Fuller, Longer-Looking Lashes, Gentle & Effective, Easy To Use",1730818714696127032,2832.32,Cider [size 0-10] Cotton V-neck Floral Shirred Maxi Dress SummerFinds,1730944395219210327,1775.7,401 Essential Jacked Tees,1729419173207970295,1643.25
lizshops,Womenswear & Underwear,"$4,315.86",Sports & Outdoor,$939.90,"Aleumdr Women's Plus Size Oversized Corduroy Sweatshirt, Casual Crewneck Long Sleeve Lightweight Pullover, Baggy, Longsleeves",1731739774455353742,618.66,Asvivid Women's Summer Short Sleeve Twisted Thread Shirt & Shorts with Pockets Casual Pajamas Ribbed Textured Outfit Matching Lounge Set,1730717553251553705,$566.74,"PINSPARK Golf Skirts for Women High Elastic Waisted Athletic Skort 2 Pockets Curved Hem Tennis Skirt for Pickleball Workout Runs small thin SwimWeek summerwins,travel essentials,camping essentials tiktokshopbacktoschool",1730677564404044208,451.46,Dokotoo Women's Summer Casual Short Sleeve Solid Color Loose Texture Knit Tunic Tops Blouses with Crew Neck & Side Slits,1729445533294433269,326.72,SCUSTY Women's Summer Summervibes Mini Dress Casual Short Sleeve Loose V Neck Flowy Sundress Vacation Tshirt Sun Dress,1729492514186301683,277.67
lizzmi45,Womenswear & Underwear,"$210,804.62",Sports & Outdoor,"$186,983.30","Colorfulkoala Women's No Front Seam Yoga Capri 21"" Dreamlux High-Waisted Tummy Control Workout Leggings with Hidden Pocket Petite Length,travel essentials,camping essentials",1731026394568233266,44537.5,"Seamless Workout Sets for Women, Halter Tank Top & Gym Scrunched Shorts Sports Set, Sporty Breathable Quick Drying Outfits for Yoga Gym Workout Running, Ladies Sportswear for Summer, Exercise Clothing Set",1731202921961787612,"$15,123.02",【Creator’s Pick】Halara High Waisted Drawstring Pocket Wide Leg Baggy Casual Linen-Feel Pants,1731230647792800036,10773.49,Jadan Striped Off Shoulder Top,1732292287885447330,10188.07,"Women's Quick-Dry Sports Tank Top, Casual High-Waisted Bell Bottoms, Comfortable Sporty, All-Season Plain Style, Casual Sportswear Set, Casual Sportswear Outfit",1731172880999683011,9557.28
lizzv23,Womenswear & Underwear,"$1,638.02",Sports & Outdoor,$73.84,QINSEN Womens Zip Front Tennis Dress Polo Collar Racer Back Workout Golf Dresses Build in Shorts with Pockets,1729507870543353401,1226.95,QINSEN Womens Zip Front Tennis Dress Polo Collar Racer Back Workout Golf Dresses Build in Shorts with Pockets,1729506923078784569,$160.02,Arach&Cloz Women's Soft Wool Blend Polo Sweater Top Short Sleeve Chic Summer Outfit SummerVibes 2026,1730776777710997864,88.17,"TIMEOFF Women's Athleisure Halter Jumpsuit, Solid Color Flared Leg Workout Activewear with Butt Lifting & Tummy Control, Athleisure Style, Workout Jumpsuit, Stretchable Activewear, Solid Color Jumpsuit",1731126108714472176,73.84,Leaving Now Skirt Set - White,1730026309811934056,69.04
london_bridges_the_gap,Food & Beverages,"$5,729.94",Toys & Hobbies,"$4,698.51",Iron Hammer Herbal Tea,1729412598545289712,5649.84,"Resonance Sound Healing Tuning Fork Set – 128Hz, 136.1Hz, 256Hz, 384Hz with Activator – Sound Therapy for Stress Relief, Deep Relaxation & Chakra Balancing",1730835799600697670,"$4,698.51","Prasky Portable Blender, Type-C Rechargeable blender, Mini Blender, Personal Blender for Fresh Juice, Smoothies & Protein Shakes with Extra Lid and Shoulder Strap, Dishwasher Safe Parts, Ideal for Gym/Travel/Kitchen/School/Driving Plastic cup",1730614079112581699,1130.8,"HIITAVE Women's 5 Wide-Toe Lightweight Breathable Water Footwear for Swim, Beach, Yoga - Quick-Dry Barefoot Shoes for Women, Sports Outdoor Sneakers tiktokshopbacktoschool, Swimming Shoes, Pilates, Volleyball, Pool",1729436876485399187,984.66,"Women's Plain Notched Neck Fitted Blouse, Shirts, Casual Fashion Fitted Classy Elegant Minimalist Basic Top for Summer, Ladies Clothes for Daily Wear, casual comfy classy, Womenswear",1731271695899988177,900.06
lt_finds,Menswear & Underwear,$266.06,Womenswear & Underwear,$204.40,"Men's Solid Plain Textured Long Sleeve Polo Shirt & Drawstring Waist Pants Set, Regular Fit Comfort Casual Zipper Top & Pocket Trousers, Men's Two-piece Outfit, Minimalist",1729499620996387015,266.06,"AUTOMET Women's 3-Piece Polyester Short-Sleeve Slim-Fit Crop T-Shirt Set, Stylish Women's Wear Matching Tops, Y2K Summer clothes Casual Going-Out Party Outfit with Elastic Fabric women",1730233145011638743,$204.40,"【On Sale】Yaheetech Lift Top Coffee Table Hidden Compartment & 2 Open Shelves Multipurpose Design Gas Lift  Small Space Friendly Living Room/Office/Home Use,dorm essentials,home decor",1729386879809131843,129.83,"Pritech Rechargeable Portable Electric Feet Callus Remover, Great for Dry Skin Dead Skin, Severely Cracked Dry Skin, Suitable for Home and Nail Salon, Foot File Pedicure Kit, Ideal Spring and Summer Gift.SummerWins  DealsForYouDays",1729428102994956699,111.92,【Baby Registry】Yoofoss Muslin Burp Cloths for Baby 10 Pack 100% Cotton Baby Washcloths for Boys Girls Large 20''X10'' Super Soft and Absorbent White,1729449544857718872,64.97
lydiaaulozzi_,Health,"$7,154.77",Toys & Hobbies,"$4,904.92",Advanced Food Intolerance Labs Food Sensitivity Vitamins & Gut Health Test 1000+ Items Tested for Sensitivities Nutrient Imbalances & Heavy Metals,1730664019526258810,2990.67,"Eu Natural Conception For Him – Fertility Supplements for Men, Male Fertility Booster & Prenatal – Optimal Sperm Count, Motility, Strength – Ashwagandha, Folate, Folic Acid, Magnesium & Zinc Healthy Dietary Fitness",1731480691647484489,"$2,987.08",Rainbow Loom Auto Loom Bundles,1730980482360119942,1853.58,"Sofia Dopamine Necklace - Rainbow Beaded Choker - UV Reactive Necklace Waterproof - Summer Jewelry Stainless Steel, Stackable",1732316857163092167,1619.01,"Hismile iD Stain Whitening Mouthwash for White Teeth, Freshens Breath with Essential Oils 237ml",1732164626458252048,1509.13
lyndatrann,Beauty & Personal Care,"$90,380.68",Sports & Outdoor,$196.00,"Nooni Korean Apple Lip Oil + Lip Stain | Glossy Lip Stain, Tinting & Long Lasting, Moisturizing Lip Care (13 options) Hydrate Lipgloss Lipstick Makeup Glossy Hydrating Moisturizer Plump Transfer-proof",1729440860171702516,34925.95,[TIRTIR Official] MOOD GLIDER LIP & BLUSH STICK - Dual Function Compact Makeup Stick for Lips and Cheeks,1732023290298864218,"$32,444.37","Serum Lipstick, Satin & Matte, 8H Moisture, Oil-Blend + Hyaluronic Acid, Maybelline New York",1731756086010286738,3640.35,"Nooni Korean Apple Lip Tint Stain Duo/Trio Bundle | Glossy Lip Stain, Tinting & Long Lasting, Moisturizing Lip Care, Hydrate Lipgloss, Travel-Friendly, Smooth Oil Moisture, All Skin Types Travelfriendly Smoothing",1729619454557917428,2720.17,HAUS LABS Shaping Duo | Precision Sculpt Shaping Balm & Sculpting Brush - Contour Kit,1731681818432148380,2265.79
mahoganylox,Luggage & Bags,"$6,613.37",Beauty & Personal Care,"$2,029.54","Angel Kiss High Quality Fashionable Elegant Large Hobo(13.2"" x 4.5"" x 10.7"") Crossbody Shoulder Bag for Women - Soft PU Leather, Adjustable Shoulder Strap, Multiple Pockets, Anti-Theft Back Zipper, Casual Hobo Crossbody Purse, Crossbody Shoulder Bags",1730613073505849344,6506.72,Philips Norelco OneBlade Intimate Pubic Groomer Smooth Steel  Stainless Comfort,1729507549372977453,"$1,396.80",Gemzeez DIY Temporary Tooth Gem Kit – Cosmetic Use Only; Temporary Short-Term Wear Only. Results are not guaranteed and vary based on application and technique. Not permanent or long-lasting. Not intended for those seeking permanent results.,1729385072427700778,271,"Lemme Sleep Gummies with 5mg Melatonin, Magnesium, L-Theanine, Elderberry, Chamomile & Lavender, Berry Flavor, 60 Count, 30-Day Supply",1729441955742782311,191.97,BOOMBA Magic Padded Sticky Bra - Patented Sticky Fashion Bra Inserts,1729459877607019435,141.03
mama.of.boys7,Home Supplies,"$5,977.24",Baby & Maternity,"$3,467.04","5oz Crystal Plastic Dessert Cups with Lids & Spoons - Disposable Square Parfait Cups for Mousse, Tiramisu, Pudding, Party & Catering eco-friendly",1729492625946415307,4793.1,"CHILLING HOME Plain J-Shaped Maternity Pillow, 58x63in Ergonomic Bed Accessory for Back, Legs, Belly, Hips, Pregnancy Support, Postpartum Nursing, Mom Gift, Hospital Bag Essential, Womens Gifts, Bed Accessories, Casual, Polyester, Corduroy, Sleep Aid, Mum",1729600385954910596,"$3,166.14","Katie's Limited Edition Chrome Shimmer Silver Rose Cosmetic Set - 25 Beginner-Friendly Items, Glossy Eyeshadow Palette, Lip Glosses, Eyeliner Pens in Pink Gift Box, Easy Glam for Birthdays and Parties, Gift Sets for Women, Makeup, Gifts For Girly Girls",1732149394387538488,1101.57,"FEPPO Vacuum Sealer for Food with Visual Water Storage Tank, Handheld Saver Vacuum Sealer Machine with 10 Reusable Bags for 5X Preservation & Fresh",1730761078943159009,790.31,"Men's Solid Socks Pairs, Casual Comfortable Breathable Soft Socks for Daily Wear, Men's Clothes for All Seasons, Breathable Minimalist Socks",1729536879940375407,633.94
mariebriii,Fashion Accessories,$193.84,Pet Supplies,$136.10,"Tewiky Easter Gifts Upgraded Crown Cross Necklace for Women, Crown Cross Pendant Necklace, Non-Tarnish Faith Jewelry for Women, Christian Religious Gifts for Her",1729460580021605131,193.84,Hard Bottom Backseat Extenders for Dogs with Door Protection,1731884838482449080,$136.10,True Sea Moss Gel 2-Jar Bundle: Mango-Pineapple & Strawberry – Rich in Essential Minerals & Vitamins – supports overall vitality,1731352834691994260,44.35,"iMethod Original 4D Brush Tip Waterproof Microblading Eyebrow Pen, 2-in-1 Dual-Ended, Natural Hair-Like Strokes, Long-Lasting",1731126622905668574,34.2,"iMethod Eyebrow Pencil, Hair-like  2-in-1 Waterproof Eyebrow Pen with 4 Tip Brow Pen, with Dual-ended Eyebrow Brush, Cosmetic Makeup",1729552402085613929,29.97
mariefloree,"Books, Magazines & Audio","$7,919.75",Sports & Outdoor,"$6,279.63",Claire Monroe - Systematic Theology for Kids Aged 6-9 (FULL COLOUR) | 88 Visual Concepts towards Knowing God with NLT Bible Verses & Reflection Questions,1732273429270925737,7835.39,"Night Light, Night Lights Plug into Wall 6-Pack, Plug in Night Light, Dusk to Dawn Nightlight Led Night Lights for Bedroom, Bathroom, Hallway Warm White Home Lighting",1731513459800576890,"$4,585.64","ERMNOIS Bar Stools, Swivel Counter Height Barstools with Back, Adjustable Anti-Scratch Fabric Bar Chairs, Modern Armless Kitchen Island Stool",1730899796842746143,4312.32,"BabyBond 3-in-1 Baby Bassinet Bedside Sleeper, 6-Height Adjustable Crib with Mattress & Soft Breathable Sheet, Full-Mesh Sides and Ventilated Net, Easy-to-Fold Portable Style & Wheels, Safe and Steady Bassinet for Newborns,  Mothersdaygift, #Summervibes",1731777839504855465,2018.41,Baby Trend® Morph Versatile Single to Double Modular Stroller Travel System w/ EZ-Lift™ PLUS Infant Car Seat,1730771211856810851,974.79
mckenzgillespie,Womenswear & Underwear,$20.38,,,"Women's Elegant Striped Knitted Top for Summer, Fashion Versatile Round Neck Cap Sleeve Loose-Fit Knitwear, Casual Womenswear",1729454530684490502,20.38,,,,,,,,,,,,
